First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Service d’Epidémiologie Clinique, Hôpitaux Universitaires de Genève, 25 Rue Micheli-du-Crest, 1211, Genève 14, Switzerland E-mail: A.Morabia@hcuge.ch","Morabia, Alfredo",unige,10.1007/s10654-005-5927-2,https://doi.org/10.1007/s10654-005-5927-2,,Thomas M. Daniel. Wade Hampton Frost. Pioneer Epidemiologist 1880–1938. Up to the Mountain,,"Morabia, Alfredo",2006,European Journal of Epidemiology,"Service d’Epidémiologie Clinique, Hôpitaux Universitaires de Genève, 25 Rue Micheli-du-Crest, 1211, Genève 14, Switzerland E-mail: A.Morabia@hcuge.ch",Kluwer Academic Publishers,,21,4,333,335,0393-2990,1573-7284,copyright,"Springer, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1065400559272,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065400559272&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065400559272&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1065400559272&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Département de Physique Théorique, Université de Geneve, Geneve, Switzerland Section de Mathématiques, Université de Geneve, Geneve, Switzerland","Eckmann, Jean-Pierre",unige,10.1007/s10955-006-9153-4,https://doi.org/10.1007/s10955-006-9153-4,,Memory Effects in Nonequilibrium Transport for Deterministic Hamiltonian Systems,,"Eckmann, Jean-Pierre;Mejía-Monasterio, Carlos;Zabey, Emmanuel",2006,Journal of Statistical Physics,"Département de Physique Théorique, Université de Geneve, Geneve, Switzerland Section de Mathématiques, Université de Geneve, Geneve, Switzerland;Département de Physique Théorique, Université de Geneve, Geneve, Switzerland;Département de Physique Théorique, Université de Geneve, Geneve, Switzerland",Kluwer Academic Publishers-Plenum Publishers; http://www.springer-ny.com,,123,6,1339,1360,0022-4715,1572-9613,copyright,"Springer Science + Business Media, B.V., 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1095500691534,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095500691534&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095500691534&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1095500691534&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Modern Asia Research Centre, Geneva, Switzerland Fudan University, Shanghai, People’s Republic of China E-mail: wwzhang21@yahoo.com","Zhang, Wei-Wei",unige,10.1007/s10308-006-0058-2,https://doi.org/10.1007/s10308-006-0058-2,,Long-term outlook for China’s political reform,,"Zhang, Wei-Wei",2006,Asia Europe Journal,"Modern Asia Research Centre, Geneva, Switzerland Fudan University, Shanghai, People’s Republic of China E-mail: wwzhang21@yahoo.com",Springer-Verlag,,4,2,151,175,1610-2932,1612-1031,copyright,"Springer-Verlag, 2006",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1030800600582,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030800600582&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030800600582&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1030800600582&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Section des Sciences de la Terre, Université de Genève, Genève, Switzerland Sociedad Minera El Brocal S. A., Lima, Peru E-mail: Ronner.Bendezu@terre.unige.ch","Bendezú, Ronner",unige,10.1007/s00126-003-0358-z,https://doi.org/10.1007/s00126-003-0358-z,,"Relative age of Cordilleran base metal lode and replacement deposits, and high sulfidation Au–(Ag) epithermal mineralization in the Colquijirca mining district, central Peru",,"Bendezú, Ronner;Fontboté, Lluís;Cosca, Mike",2003,Mineralium Deposita,"Section des Sciences de la Terre, Université de Genève, Genève, Switzerland Sociedad Minera El Brocal S. A., Lima, Peru E-mail: Ronner.Bendezu@terre.unige.ch;Section des Sciences de la Terre, Université de Genève, Genève, Switzerland;Institut de Minéralogie et Pétrographie, Université de Lausanne, Lausanne, Switzerland",Springer-Verlag,,38,6,683,694,0026-4598,1432-1866,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s001260030358z,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001260030358z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001260030358z&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s001260030358z&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Unité de Neuroradiologie, Département de Radiodiagnostic, Hôpital Cantonal Universitaire HUG, 24 rue Micheli-du-Crest, Geneva 14, Switzerland Department of Neuroradiology, Inselspital, Bern, Switzerland E-mail: Karl-Olof.Lovblad@hcuge.ch","Lövblad, K. O.",unige,10.1007/s00234-003-1009-x,https://doi.org/10.1007/s00234-003-1009-x,,Isotropic apparent diffusion coefficient mapping of postnatal cerebral development,,"Lövblad, K. O.;Schneider, J.;Ruoss, K.;Steinlin, M.;Fusch, C.;Schroth, G.",2003,Neuroradiology,"Unité de Neuroradiologie, Département de Radiodiagnostic, Hôpital Cantonal Universitaire HUG, 24 rue Micheli-du-Crest, Geneva 14, Switzerland Department of Neuroradiology, Inselspital, Bern, Switzerland E-mail: Karl-Olof.Lovblad@hcuge.ch;MRI Unit, Children's Hospital, Zurich, Switzerland;Department of Neuroradiology, Inselspital, Bern, Switzerland;Neurology Department, Children's Hospital, University of Bern, Bern, Switzerland;Department of Neonatology, University of Greifswald, Germany;Department of Neuroradiology, Inselspital, Bern, Switzerland",Springer-Verlag,,45,6,400,403,0028-3940,1432-1920,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s002340031009x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340031009x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340031009x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s002340031009x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland Unité de NeuroradiologieService de Radiodiagnostic, Etage P, Hôpital Cantonal Universitaire de Genève, 24 rue Micheli-du-Crest, 1211, Genève 14, Switzerland E-mail: Karl-Olof.Lovblad@hcuge.ch","Lovblad, K. O.",unige,10.1007/s00234-003-1026-9,https://doi.org/10.1007/s00234-003-1026-9,,Multiresolution fuzzy clustering of functional MRI data,,"Buerki, M.;Lovblad, K. O.;Oswald, H.;Nirkko, A. C.;Stein, P.;Kiefer, C.;Schroth, G.",2003,Neuroradiology,"Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland;Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland Unité de NeuroradiologieService de Radiodiagnostic, Etage P, Hôpital Cantonal Universitaire de Genève, 24 rue Micheli-du-Crest, 1211, Genève 14, Switzerland E-mail: Karl-Olof.Lovblad@hcuge.ch;T-Systems, Bern, Switzerland;Department of Neurology, University Hospital of Bern, 3010, Bern, Switzerland;Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland;Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland;Department of Neuroradiology, DRNN, Inselspital, Bern, Switzerland",Springer-Verlag,,45,10,691,699,0028-3940,1432-1920,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0023400310269,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023400310269&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023400310269&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0023400310269&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Swiss Finance Institute, University of Geneva, Geneva, Switzerland E-mail: rajna.gibson@unige.ch","Gibson, Rajna",unige,10.1007/s11147-008-9023-0,https://doi.org/10.1007/s11147-008-9023-0,,Stock options and managers’ incentives to cheat,,"Chesney, Marc;Gibson, Rajna",2008,Review of Derivatives Research,"Swiss Banking Institute, University of Zurich, Zurich, Switzerland E-mail: Chesney@isb.uzh.ch;Swiss Finance Institute, University of Geneva, Geneva, Switzerland E-mail: rajna.gibson@unige.ch",Springer US; http://www.springer-ny.com,,11,1-2,41,59,1380-6645,1573-7144,copyright,"Springer Science+Business Media, LLC, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1114700890230,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114700890230&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114700890230&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1114700890230&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Paul Scherrer Institute, 5232, Villigen, Switzerland University of Geneva, 1200, Geneva 4, Switzerland E-mail: claude.degueldre@psi.ch","Degueldre, C.",unige,10.1007/s00216-007-1782-1,https://doi.org/10.1007/s00216-007-1782-1,,Granitic groundwater colloids sampling and characterisation: the strategy for artefact elimination,,"Nilsson, A. C.;Hedqvist, I.;Degueldre, C.",2008,Analytical and Bioanalytical Chemistry,"Geosigma AB, Svärvdvagen 25B, 18233, Dandery, Sweden;SKB Platsundersökningar, Simpevarp, 572 95, Figeholm, Sweden;Paul Scherrer Institute, 5232, Villigen, Switzerland University of Geneva, 1200, Geneva 4, Switzerland E-mail: claude.degueldre@psi.ch",Springer-Verlag,,391,,1327,1333,1618-2642,1618-2650,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0021600717821,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600717821&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600717821&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600717821&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Inorganic, Analytical and Applied Chemistry, University of Geneva, 30 Quai Ernest-Ansermet, 1211, Geneva 4, Switzerland E-mail: montserrat.filella@cabe.unige.ch","Filella, Montserrat",unige,10.1007/s00216-008-2366-4,https://doi.org/10.1007/s00216-008-2366-4,,Quantification of refractory organic substances in freshwaters: further insight into the response of the voltammetric method,,"Quentel, François;Filella, Montserrat",2008,Analytical and Bioanalytical Chemistry,"Laboratoire de Chimie Analytique, UMR-CNRS 6521, Université de Bretagne Occidentale, 6 Avenue V. Le Gorgeu, CS 93837, 29238, Brest Cedex 3, France E-mail: francois.quentel@univ-brest.fr;Department of Inorganic, Analytical and Applied Chemistry, University of Geneva, 30 Quai Ernest-Ansermet, 1211, Geneva 4, Switzerland E-mail: montserrat.filella@cabe.unige.ch",Springer-Verlag,,392,,1225,1230,1618-2642,1618-2650,copyright,"Springer-Verlag, 2008",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0021600823664,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600823664&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600823664&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0021600823664&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Unit of Proctology, Department of Surgery, University Hospital of Geneva, Geneva, Switzerland Division of Anatomy, Department of Cell Physiology and Metabolism, University of Geneva, C.M.U., 1, rue Michel Servet, 1211, Geneva 4, Switzerland E-mail: nicolas.c.buchs@hcuge.ch","Buchs, N. C.",unige,10.1007/s00384-007-0367-y,https://doi.org/10.1007/s00384-007-0367-y,,Optimizing electrode implantation in sacral nerve stimulation—an anatomical cadaver study controlled by a laparoscopic camera,,"Buchs, N. C.;Dembe, J.-C.;Robert-Yap, J.;Roche, B.;Fasel, J.",2008,International Journal of Colorectal Disease,"Unit of Proctology, Department of Surgery, University Hospital of Geneva, Geneva, Switzerland Division of Anatomy, Department of Cell Physiology and Metabolism, University of Geneva, C.M.U., 1, rue Michel Servet, 1211, Geneva 4, Switzerland E-mail: nicolas.c.buchs@hcuge.ch;Division of Anatomy, Department of Cell Physiology and Metabolism, University of Geneva, C.M.U., 1, rue Michel Servet, 1211, Geneva 4, Switzerland E-mail: jcdembe@yahoo.fr;Unit of Proctology, Department of Surgery, University Hospital of Geneva, Geneva, Switzerland;Unit of Proctology, Department of Surgery, University Hospital of Geneva, Geneva, Switzerland;Division of Anatomy, Department of Cell Physiology and Metabolism, University of Geneva, C.M.U., 1, rue Michel Servet, 1211, Geneva 4, Switzerland",Springer-Verlag,,23,1,85,91,0179-1958,1432-1262,copyright,"Springer-Verlag, 2007",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s003840070367y,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003840070367y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003840070367y&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s003840070367y&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
